id,customer,product,price,sale_date
534,Adam Jackson,Tablet,653.07,2024-08-01
535,Richard Knight,Laptop,35.65,2025-04-20
536,Joseph Williams,Printer,393.12,2024-01-03
537,Stacy Alvarez,Monitor,777.21,2023-09-05
538,Timothy Lam,Keyboard,996.4,2024-09-16
539,Timothy Edwards,Camera,208.18,2025-07-04
540,Nicole Marquez,Laptop,457.52,2024-05-19
541,Christopher Allen,Camera,997.29,2025-04-03
542,Steven Rivera,Tablet,671.16,2025-02-04
543,William Ramsey,Printer,546.75,2024-08-02
544,Amy Kim,Headphones,714.69,2025-04-06
545,Randy Friedman,Headphones,795.76,2024-05-17
546,Alyssa Nelson,Laptop,985.28,2025-07-27
547,Henry Pugh MD,Keyboard,792.47,
548,Angelica Montgomery,Camera,805.63,2025-03-07
549,Angela Moore,Mouse,885.4,2025-01-03
550,Nancy Stewart,Speaker,999.6,2023-10-18
551,Eric Ward,Printer,416.69,2024-02-15
552,Cody Cole,Mouse,83.01,2024-09-10
553,Alexander Gomez,Laptop,455.47,2023-10-09
554,Erika Cruz,Tablet,137.05,2024-03-02
555,Bradley Santana,Printer,643.4,2025-05-24
556,Laura Jackson,Headphones,438.29,2024-05-06
557,Eric Snyder,Smartphone,833.08,2023-09-17
558,Jason Washington,Monitor,173.01,2023-09-27
559,David Weber,Keyboard,352.56,2024-10-09
560,Brian Torres,Monitor,847.47,2025-06-25
561,Manuel Brock,Printer,281.71,2024-03-29
562,Robert Villarreal,Mouse,538.14,2025-07-14
563,Frank Valentine,Headphones,595.89,2023-12-26
564,Vincent Novak,Headphones,662.15,2024-03-02
565,Katherine Johnston,Mouse,344.24,2024-01-26
566,,Smartphone,826.98,2023-10-24
567,Leslie Gardner,Mouse,272.01,2024-12-12
568,Tiffany Murray,Mouse,422.42,2024-12-31
569,Eddie Schwartz,Camera,890.11,2025-03-22
570,Jennifer Porter,Monitor,488.12,2024-11-06
571,Matthew Espinoza,Speaker,304.46,2025-02-28
572,William Mendoza,Smartphone,166.5,2024-05-20
573,Tami Holt,Camera,211.98,2024-09-02
574,Heather Woodard,Tablet,862.87,2024-08-28
575,Angela Mack,Tablet,975.62,2024-11-24
576,Matthew Williams,Tablet,519.83,2025-07-21
577,Jennifer Goodwin,Keyboard,471.81,2025-07-07
578,Adam Green,Keyboard,149.47,2024-08-09
579,Lauren Johnston,Speaker,865.52,2024-06-22
580,Raymond Chapman,Headphones,815.34,2024-08-01
581,Alexander Garcia,Tablet,197.94,2024-06-01
582,Audrey Shepard,Printer,472.15,2023-11-13
583,Jesse Clark,Camera,32.94,2024-07-20
584,Jeffrey Horton,Printer,462.66,2024-03-22
585,Robert Wilson,Mouse,359.37,2025-04-13
586,Megan Martin,Camera,601.54,2025-07-21
587,,Camera,292.89,2024-09-14
588,Crystal Sullivan,Speaker,142.6,2023-12-14
589,Jessica Johnson,Tablet,766.22,2024-10-23
590,Kevin Price,Speaker,60.65,2024-12-29
591,Paul Stokes,Tablet,557.69,2023-09-16
592,Shane Lopez,Printer,455.85,2024-03-27
593,Dennis Huffman,Mouse,683.59,2024-08-21
594,Linda Carr,Laptop,399.96,2024-10-04
595,Ryan Williamson,Tablet,562.25,2025-03-18
596,Elizabeth Mendez,Headphones,207.07,2023-10-02
597,Bruce Torres,Printer,49.85,
598,Kayla Barnes,Camera,524.14,2023-11-10
599,Cody Reid,Printer,148.38,2024-12-20
600,Zoe Peters,Tablet,170.88,2024-07-24
601,Ernest Hayes,Monitor,597.79,2023-09-10
602,Adam Taylor,Printer,537.02,2025-03-19
603,Kathy Simpson,Monitor,480.14,
604,Ryan Burns,Laptop,980.1,2023-10-01
605,Philip Carter,Smartphone,600.94,2024-02-18
606,Carol Ellis,Mouse,581.86,2025-01-25
607,Krista Wilson,Mouse,485.64,2023-10-24
608,Samantha Richardson,Mouse,776.86,2025-03-25
609,Nathan Payne,Keyboard,41.25,2025-07-25
610,Ronald Potter,Laptop,198.88,2024-03-06
611,Mrs. Hannah Montoya MD,Speaker,159.92,2025-07-28
612,Cynthia Cochran,Speaker,506.8,2024-10-04
613,Michael Chen,Camera,874.09,2023-12-01
614,Daniel Clark,Smartphone,708.72,2023-09-14
615,Douglas Ryan,Printer,331.8,2024-03-25
616,Donna Adams,Printer,383.06,2025-04-20
617,Miss Anna Estes,Camera,913.0,2025-02-26
618,Wendy Camacho,Tablet,679.11,2023-11-02
619,Danielle Dawson,Monitor,613.98,2025-03-29
620,Megan Burns,Keyboard,286.22,2024-09-27
621,Jason Hayes,Monitor,773.46,2024-11-07
622,Anna Robertson,Camera,323.87,2024-02-21
623,Jackie Clements,Monitor,294.91,2024-03-28
624,Raymond Oconnor,Printer,385.9,2025-01-17
625,Matthew Howard,Tablet,955.06,2023-09-17
626,Claudia Jordan,Monitor,51.65,2024-01-03
627,Ronald Morgan,Laptop,352.9,2024-09-27
628,Karina Cooper,Monitor,749.87,2024-12-12
629,Brett Bowers,Printer,278.42,2024-07-02
630,Scott Alexander,Monitor,145.9,2023-08-02
631,Christina Barker,Mouse,246.89,2023-11-06
632,Caitlin Cantu,Printer,233.41,2024-02-18
633,Danielle Watson,Laptop,419.17,2025-05-23
634,James Torres,Laptop,684.38,2024-12-25
635,Matthew Padilla,Printer,978.13,2023-08-02
636,Casey Perez,Camera,482.67,2024-12-11
637,Michael Montoya,Monitor,327.96,2025-07-24
638,Carlos Jones,Laptop,655.78,2024-05-08
639,Ashley Edwards,Smartphone,914.1,2025-05-07
640,Raymond Mullins,UNKNOWN_PRODUCT,934.58,2023-11-07
641,Brenda Moreno MD,Camera,194.45,2024-11-19
642,,Monitor,877.98,2023-11-20
643,Michael Heath,Tablet,291.72,2023-10-04
644,Paul Lawrence,Printer,529.08,2024-05-08
645,Emily Taylor,Headphones,852.55,2024-02-20
646,Juan Greene,Keyboard,810.73,2024-10-19
647,Melissa Abbott,Camera,651.8,2024-11-25
648,Joseph Hicks,Smartphone,739.25,2025-01-29
649,Anthony Hurst,Mouse,677.66,2025-06-29
650,Brian Porter MD,Mouse,857.59,2024-08-22
651,Victoria Peck,Speaker,520.13,2023-11-06
652,Laura Diaz,Laptop,192.93,2024-12-13
653,Tiffany Townsend,UNKNOWN_PRODUCT,936.47,2023-08-14
654,Dennis Williams,Keyboard,452.27,2023-09-15
655,Katie Fuller,Tablet,308.93,2024-08-02
656,Michael Miller,Smartphone,268.94,2024-08-28
657,Diamond Collins,Keyboard,71.5,2024-08-09
658,Robert Herrera,Monitor,168.12,2024-05-13
659,Sandra Becker,Monitor,693.39,2023-09-19
660,Monica Mathis,Monitor,373.87,2023-09-13
661,Jeffrey Chavez,Headphones,483.4,2024-10-20
662,Patrick Yang,Mouse,379.89,2023-10-28
663,Meredith Martin,Camera,759.78,2025-06-28
664,Rachel Le,Keyboard,764.24,2023-12-02
665,Richard Adams,Mouse,874.4,2025-05-10
666,Alyssa Roman,Camera,532.89,2024-02-16
667,Michael Ray,Mouse,121.09,2023-09-27
668,Ian Porter,Printer,210.14,2024-09-19
669,David Garcia,Headphones,334.84,2024-09-24
670,Crystal Hicks,Laptop,683.49,2023-09-03
671,Dana Ruiz,Camera,100.03,2024-05-07
672,Timothy Mathews,Smartphone,458.9,2024-09-09
673,Natalie Barnes,Camera,568.27,2024-03-24
674,Nathan Nelson,Monitor,726.05,2023-09-27
675,Jonathan Winters,Smartphone,748.35,2023-12-11
676,Vicki Finley,Smartphone,429.46,2023-09-21
677,Douglas Kirk,Printer,994.18,2024-03-28
678,Aimee Gonzalez,Laptop,986.28,2024-09-17
679,Marcus Marshall,Monitor,414.78,2024-10-07
680,Raymond Gonzalez DVM,Speaker,380.72,2025-02-07
681,Aaron Ortiz,Camera,870.92,2024-01-19
682,Ryan Wiley,Speaker,89.45,2025-06-27
683,Matthew Sweeney,Printer,141.66,2025-01-14
684,Joseph Allen,Laptop,186.69,2024-07-26
685,Zachary Dawson,Printer,136.07,2023-10-09
686,Stephanie Meyer,Smartphone,758.62,2024-12-26
687,William Miller,Camera,676.76,2023-10-10
688,Robert Jones,Printer,385.48,2024-09-20
689,Victor Young,Camera,352.7,2024-02-08
690,Robert Haynes,Laptop,41.9,2025-01-20
691,Dillon Jones,Mouse,768.39,2023-12-28
692,Lauren Moore,Smartphone,248.26,2023-11-30
693,Jason Herrera,Mouse,43.24,2025-07-07
694,Eric Baker,UNKNOWN_PRODUCT,252.29,2023-10-28
695,Michael Mckenzie,Keyboard,544.36,2024-12-23
696,Russell Murphy,Smartphone,148.73,2023-10-07
697,Henry Palmer,Keyboard,817.63,2024-12-09
698,William Johnson,Tablet,581.7,2024-05-23
699,Paul Wright,Tablet,244.53,2024-07-04
700,Brenda Smith,Printer,228.83,2025-03-31
701,Mrs. Samantha Watson,Smartphone,561.15,2024-11-04
702,Lauren Green,Headphones,629.73,2025-03-18
703,Austin Orr,Camera,56.42,2024-06-21
704,Taylor Calderon,Speaker,787.95,2024-03-31
705,Joel Jackson,Speaker,414.18,2024-09-24
706,Jennifer Johnson,Headphones,756.87,2024-12-13
707,Daniel Lopez,Keyboard,307.73,2024-02-22
708,Amanda Harvey,Camera,915.59,2024-01-28
709,Jason Pierce,Speaker,561.71,2023-09-15
710,Chad Gonzalez,Keyboard,262.45,2025-05-09
711,Lydia Pham,Laptop,923.0,2025-03-05
712,Rachael Howard DDS,Laptop,540.28,2024-07-21
713,Kathryn Price,Smartphone,275.78,2023-12-11
714,Daniel Huang,Mouse,49.15,2025-02-21
715,William Moreno,Mouse,727.06,2025-02-12
716,Dr. Ariel Sandoval MD,Camera,216.8,2025-03-20
717,Amy Davies,Monitor,not_a_price,2024-01-09
718,Rebecca Kelly,Laptop,749.41,2025-04-06
719,Casey Watkins,Keyboard,698.67,2025-03-13
720,Suzanne Johnson,Speaker,915.98,2024-12-26
721,Kristy Hart,Monitor,386.86,2023-12-17
722,Sierra Vasquez MD,Tablet,315.34,2024-07-25
723,David Robinson,Camera,471.34,2024-08-20
724,Thomas Harris,Camera,764.01,2023-11-05
725,Tamara Richard,Keyboard,377.0,2024-03-25
726,Kevin Stark,Mouse,865.44,2025-02-18
727,Shannon Yu,Smartphone,268.17,2024-05-01
728,Jennifer Garcia,Mouse,722.81,2024-03-09
729,Christopher Fry,Keyboard,336.57,2025-03-02
730,Marie Thompson,Keyboard,504.31,2025-07-10
731,Tanya Buchanan,Tablet,264.75,2024-01-12
732,Casey Parker,Camera,466.22,2024-12-17
733,Nicholas Rush,Tablet,177.57,2025-06-25
734,Zachary Sanford,Camera,192.21,2023-08-25
735,Tammy Ponce,Smartphone,528.7,2024-01-10
736,Taylor Taylor,Laptop,945.74,2025-01-27
737,William Jackson,Smartphone,418.27,2025-05-10
738,Michael Fowler,Keyboard,77.29,2025-05-11
739,Derek Wright,Keyboard,510.68,2023-09-20
740,Brian Smith,Mouse,641.35,2024-05-10
741,Tracy Wilkerson,UNKNOWN_PRODUCT,662.69,2024-07-27
742,Joshua Garcia,Smartphone,26.56,2024-07-17
743,Marilyn Mcdaniel,UNKNOWN_PRODUCT,977.7,2023-11-28
744,Ryan Phillips,Headphones,115.95,2024-03-21
745,Angela Jackson,Headphones,248.56,2024-05-02
746,Kimberly Villanueva,Monitor,817.06,2023-10-09
747,Lisa Webb,Speaker,88.23,2023-08-24
748,Carmen Preston,Camera,569.35,2023-11-24
749,Daniel Lee,Keyboard,306.97,2024-12-23
750,Monica Baker,Laptop,657.2,2024-02-23
751,Anthony Armstrong,Smartphone,102.57,2025-04-06
752,Isaac Patterson,Printer,481.25,2024-03-04
753,Lindsay Gonzalez,Headphones,91.86,2023-08-20
754,Edgar Miller,Tablet,570.2,2025-04-09
755,James Burns,Laptop,895.84,2024-11-27
756,Joshua Lopez,Keyboard,219.3,2025-05-10
757,,Mouse,480.75,2024-07-06
758,Derrick Brown,Monitor,900.32,2025-02-01
759,Angelica Cooper,Smartphone,187.56,2024-08-31
760,Leah Spencer,Smartphone,961.85,2025-04-07
761,Jennifer Nichols,Speaker,929.59,2025-04-26
762,Stephen Alvarez,Mouse,248.07,2023-09-28
763,Michelle Shaw,Speaker,680.26,2025-05-21
764,Megan Oliver,Speaker,758.05,2023-10-28
765,Carrie Joyce,Laptop,505.78,2025-07-12
766,Beth Henderson,Smartphone,106.71,2025-07-24
767,Zachary Burton,Laptop,347.19,2025-04-02
768,Thomas Sloan,Mouse,402.74,2023-09-19
769,James Nguyen,Smartphone,637.78,2024-02-19
770,Shane Buchanan,Camera,495.7,2024-10-30
771,Jennifer Perry,Speaker,437.53,2023-11-18
772,Olivia Ayers,Speaker,94.84,2025-06-08
773,Ashlee Mitchell,Keyboard,715.98,2024-08-27
774,Jason Reyes,Headphones,386.2,2024-07-21
775,Amanda Hill,Headphones,742.26,2023-11-15
776,Melissa Williams,Laptop,100.61,2025-05-13
777,David Reese,Camera,366.32,2025-06-05
778,Alicia Roth,Headphones,96.42,2024-03-10
779,John Horton,Printer,559.19,2023-10-12
780,Brandy Mccann,Smartphone,98.72,2024-06-20
781,Debra Butler,Mouse,602.06,2024-11-15
782,Daniel Holloway,Speaker,22.22,2025-01-24
783,Sharon Nicholson,Laptop,727.6,2024-08-12
784,Eric Hunter,Keyboard,576.24,2023-11-09
785,Sherry Johnson,Speaker,177.81,2023-12-20
786,Sara Wright,Monitor,498.19,2024-06-30
787,Michele Hill,Speaker,283.2,2025-03-25
788,Madison Martinez,Laptop,367.51,2023-08-24
789,Kirk Thompson,Camera,597.87,2025-04-29
790,Hannah Martin,UNKNOWN_PRODUCT,144.13,2025-05-16
791,Melissa Mitchell,Tablet,843.2,2024-05-10
792,Kenneth Hanna,Tablet,445.82,2025-04-19
793,Megan Adams,Mouse,144.76,2024-05-27
794,Richard Saunders,Keyboard,484.22,2023-08-08
795,Maria Burke,Speaker,969.04,2023-08-08
796,Robert Torres,Camera,968.09,2025-07-08
797,Jessica Bennett,Tablet,382.29,2024-04-12
798,John Byrd,Speaker,371.37,2025-03-26
799,Brian Hunt,Keyboard,596.3,2024-11-28
800,Jacqueline Holland,Printer,36.65,2024-10-20
801,Brian Brown,Keyboard,444.07,2025-07-24
802,Shannon Green,Laptop,820.78,2025-01-02
803,Elizabeth Hernandez,Speaker,676.25,2025-02-11
804,Renee Lang,Monitor,249.6,2024-10-13
805,Melanie Griffith,Speaker,791.19,2024-11-23
806,Deanna Barnes MD,Mouse,484.44,2023-08-27
807,Laura Lee,Printer,924.26,2025-01-14
808,Joseph Glover,Speaker,548.21,2025-05-25
809,Katie Bruce,Tablet,704.62,2025-04-07
810,Catherine Davis,Mouse,641.8,2023-11-03
811,Robert Hines,Keyboard,661.03,2023-12-13
812,Gabriela Davis,Mouse,53.85,2024-04-17
813,Elizabeth French,Speaker,967.14,2024-03-31
814,Edward York,Speaker,114.89,2024-07-10
815,Lauren Blackburn,Keyboard,515.57,2023-09-23
816,Kathryn Dillon,Mouse,690.79,2024-05-07
817,Anthony Dickerson,Tablet,397.22,2023-11-10
818,Jason Hudson,Mouse,693.53,2025-05-25
819,Eugene Baldwin,Smartphone,487.94,2025-02-21
820,Mr. Christopher Walters,Laptop,124.91,2023-08-05
821,Philip Jackson,Headphones,354.85,2025-02-10
822,Phillip Miller DDS,Keyboard,525.9,2024-11-07
823,Vincent Reyes,Laptop,443.78,2023-08-29
824,,Tablet,76.5,2024-03-24
825,Cheryl Rhodes,Smartphone,850.69,2024-11-02
826,Michael Cooper,Headphones,930.62,2023-11-04
827,Kevin Jackson,Printer,182.71,2025-03-26
828,Earl Luna,Printer,432.11,2024-10-10
829,Stephen Cowan,Speaker,633.46,2024-04-08
830,Heather Lopez,Speaker,401.63,2025-06-25
831,Jennifer Perez,Keyboard,455.08,2025-01-14
832,Nicholas Lawrence,Smartphone,707.69,2023-12-03
833,Matthew Johnson,Laptop,581.57,2025-05-03
834,Joseph Williams,Printer,195.09,2025-07-29
835,Martha Smith,Camera,122.82,2024-12-18
836,James Kelley,Camera,532.44,2024-07-13
837,Michael Mccoy,Mouse,394.75,2024-03-09
838,Mary Nelson,Laptop,354.45,2024-10-17
839,Ronald Garcia,Mouse,180.8,2025-01-08
840,Brian Rodriguez,Monitor,919.5,2023-12-25
841,Dennis Mills,Headphones,320.05,2023-12-27
842,Elizabeth Williams,Laptop,191.21,2024-07-29
843,Timothy Rivera,Printer,394.58,2023-08-04
844,Susan Conley,Mouse,389.87,2024-12-03
845,Brandon Hunt,Printer,696.5,2025-01-11
846,David Hall,Headphones,559.36,2025-07-24
847,John Garcia,Headphones,195.23,2023-12-07
848,Dylan Solis,Mouse,63.08,2024-03-17
849,Anna Chang,Smartphone,489.76,2023-09-04
850,Mary Jackson,Speaker,964.19,2024-04-19
851,Marco Johns,Camera,415.04,2023-10-08
852,Catherine Morales,Camera,493.81,2025-07-05
853,James Jefferson,Smartphone,797.92,2025-03-08
854,Rebecca Wilson,Smartphone,282.1,2024-12-22
855,Tommy Moore,Headphones,782.93,2024-06-01
856,Rebekah Gregory,Camera,554.23,2023-12-12
857,Ian Johnson,Laptop,275.21,2024-12-14
858,Valerie Anderson,Tablet,546.62,2025-06-04
859,Jason Williams,Camera,550.89,2024-02-09
860,Michael Gregory,Laptop,738.63,2025-02-13
861,Krystal Levine,Keyboard,304.73,2024-12-03
862,Joseph Haynes,Camera,270.19,2023-10-10
863,Danielle Reed,Laptop,444.68,2024-12-08
864,Ryan Grant,Keyboard,217.78,2025-07-24
865,Mason Moore,Tablet,862.44,2025-04-13
866,Sheila Jones,Speaker,174.32,2024-07-26
867,Wayne Williams,Keyboard,815.39,2024-01-11
868,Jennifer Young,Mouse,357.31,2024-07-02
869,Joan Gates,Printer,176.69,2024-06-23
870,Jonathan Valdez,Monitor,296.44,2023-10-16
871,Justin Smith,Printer,985.63,2023-10-07
872,Lisa Torres,Laptop,144.23,2024-08-07
873,Michael Clements,Speaker,919.58,2024-04-23
874,Daniel Gibson,Headphones,704.41,2024-09-14
875,Kara Sandoval,Headphones,714.28,2025-01-06
876,Peter Walker,Speaker,494.56,2024-04-07
877,Tracey Carter,Monitor,631.53,2024-08-17
878,Amber Martin,Laptop,637.29,2023-11-12
879,Mikayla Rodriguez,Laptop,408.82,2024-10-21
880,Timothy Long,Tablet,460.15,2024-07-01
881,Michelle Rodriguez,Mouse,12.45,2024-05-30
882,Sara Chapman,Laptop,733.62,2025-02-16
883,Matthew Blanchard,Tablet,851.61,2023-11-08
884,Mr. Anthony Mcconnell PhD,Speaker,225.65,2024-07-20
885,Tammy Thompson,Keyboard,499.77,2024-09-27
886,Betty Hughes,Monitor,344.38,2024-10-13
887,Kathy Cruz,Mouse,853.9,2025-07-18
888,Pamela Hill,Smartphone,55.48,2025-07-06
889,Jodi Anderson,Camera,26.12,2024-05-29
890,Nicole Evans,UNKNOWN_PRODUCT,446.87,2024-12-26
891,Michelle Walls,Keyboard,995.74,2024-11-06
892,Marcus Roberts,Monitor,167.39,2024-04-10
893,Vicki Santos,Monitor,102.41,2025-07-02
894,Melissa Morris,Laptop,378.13,2023-10-25
895,John Duncan,Headphones,61.27,2024-12-01
896,Paul Skinner,Keyboard,434.94,2024-02-27
897,Rhonda Mills,Laptop,11.08,2023-08-20
898,Michael Gonzalez,Headphones,597.74,2025-01-31
899,Dustin King,Camera,19.19,2025-04-06
900,Elizabeth Molina,Laptop,988.27,2023-08-25
901,Ashley Parrish,Headphones,482.92,2025-01-23
902,Natalie Hoffman,Laptop,733.46,2024-01-22
903,Rebecca Roberts,Tablet,373.89,2024-11-29
904,Jasmine Frye,Speaker,775.73,2025-07-15
905,Juan Smith,Headphones,645.16,2024-02-01
906,Priscilla Berg,Laptop,not_a_price,2025-03-30
907,Michele Holland,Camera,357.68,2025-02-03
908,Lindsey Parsons,Headphones,920.7,2025-07-06
909,Christopher Fleming,Camera,861.36,2023-12-16
910,Jose Bennett,Laptop,148.61,2024-06-10
911,Beverly Silva,Speaker,358.02,2024-02-04
912,Michael Moore,Headphones,255.31,2023-11-22
913,Anthony Randolph,Keyboard,557.86,2024-10-25
914,Katherine Armstrong,Mouse,292.07,2024-04-19
915,Emily Robinson,Smartphone,849.41,2023-12-14
916,Jonathan Perry,Monitor,213.39,2024-08-28
917,Daniel Lewis,Keyboard,750.37,2024-03-31
918,Daniel Goodwin,Smartphone,785.96,2024-08-23
919,Samantha Zavala MD,Keyboard,499.94,2024-12-02
920,Tanner Austin,Camera,641.7,2024-10-29
921,Melanie Flores,Smartphone,987.01,2025-06-01
922,Janice Fernandez,Headphones,392.97,2024-02-24
923,Samantha Brooks,Speaker,371.76,2025-03-10
924,Andrew Villanueva,Camera,954.91,2023-12-20
925,Tiffany Jackson,Smartphone,not_a_price,2025-07-01
926,Adrienne Jones,Smartphone,923.35,2024-12-04
927,Sharon Coleman,Speaker,511.54,2023-10-16
928,Michele Cherry,Printer,769.44,2025-02-18
929,Teresa Burgess,Speaker,91.6,2023-11-22
930,Gary Miller,Mouse,161.15,2023-09-10
931,Kristin Andrews,Laptop,516.19,2024-01-15
932,James Mccoy,Headphones,541.03,2024-06-13
933,Michael Nichols,Laptop,317.07,2024-11-12
934,Nicole Richards,Keyboard,67.33,2024-12-26
935,Timothy Rodriguez,Speaker,124.83,2025-02-27
936,Brandon Hubbard,Smartphone,316.2,2024-06-16
937,Matthew Wells,Headphones,128.25,2024-08-25
938,James Salinas,Smartphone,172.19,2024-09-03
939,Brianna Byrd,Printer,522.05,2025-05-31
940,Monica Brooks,Monitor,175.29,2025-06-26
941,Kristen Martinez,Monitor,735.61,2023-08-05
942,Kimberly Arroyo,Smartphone,341.66,2024-03-11
943,Stephanie Cooper,Printer,73.23,2024-05-29
944,Kayla Martin,Mouse,631.26,2024-01-10
945,Cheyenne White,Printer,366.52,2025-03-08
946,Sarah Randolph,Mouse,175.21,2025-07-28
947,Joshua Roberts,Laptop,895.33,2023-09-20
948,Nicholas Freeman,Laptop,236.12,2024-03-30
949,,Smartphone,860.1,2024-10-27
950,Emily Hayes,Camera,370.34,2024-10-25
951,Kevin Cunningham,Headphones,931.85,2024-04-24
952,Jeffrey Smith,Printer,805.08,2024-01-28
953,Patrick Graham,Speaker,232.27,2025-04-07
954,Nicholas Humphrey,Tablet,278.55,2024-07-05
955,Eric Arnold,Tablet,128.21,2023-12-08
956,Sarah Trevino,Smartphone,187.55,2023-11-12
957,Deborah Mercado,Smartphone,954.54,2023-09-26
958,Albert Hunter,Camera,867.37,2023-08-24
959,Jennifer Lawrence,Monitor,334.03,2025-05-25
960,Kimberly Lutz,Smartphone,375.23,2024-07-12
961,Holly Walker,Monitor,742.18,2025-02-16
962,Donna Marshall,Tablet,595.77,2024-08-09
963,Jonathan Bates,Keyboard,735.14,2025-04-12
964,Lisa Martin,Keyboard,159.06,2024-08-11
965,Christopher Fry,Smartphone,240.67,2024-11-26
966,Nancy Webb,UNKNOWN_PRODUCT,951.48,2024-04-20
967,John Brown,Monitor,112.91,2024-04-28
968,Daniel Velez,Keyboard,425.62,2024-04-22
969,Jesse Williams,Headphones,714.54,2025-07-18
970,Michael Boyd,Keyboard,898.31,2025-03-30
971,Deborah Stephens,Tablet,463.87,2023-12-07
972,Holly Valdez,Mouse,104.62,2025-04-03
973,Jamie Solomon,Speaker,84.08,2024-08-13
974,Sean Tucker,Speaker,665.82,2024-07-19
975,Kathryn Taylor,Monitor,268.38,2023-12-01
976,Mason Lewis,Speaker,703.72,2023-12-16
977,Mitchell Wilson,Tablet,458.23,2024-01-17
978,Michelle Olson,Keyboard,144.75,2024-07-17
979,Christopher Whitaker,Laptop,163.86,2023-08-18
980,Kenneth Martin,Camera,320.89,2024-11-04
981,Kenneth Brown,Tablet,964.99,2024-02-06
982,Tyler Greene,Monitor,468.71,2024-09-16
983,Nathan Stanley,Laptop,166.04,2024-02-25
984,Jerry Haney,Mouse,49.93,2025-04-26
985,Ronald Burke,Tablet,156.84,2025-03-04
986,Catherine Keller,Tablet,402.28,
987,Grace Chavez,Monitor,821.89,2024-10-06
988,James Rodriguez,Speaker,856.06,2023-12-27
989,Kathy Barnes,Printer,257.35,2023-11-19
990,John Mendez,Headphones,130.24,2023-08-30
991,Kathy Wilson,Keyboard,139.41,2024-07-19
992,Larry Carey,Tablet,689.42,2025-05-18
993,Marie Boyd,Laptop,586.5,2024-04-28
994,Joseph Perez,Laptop,31.58,2025-03-10
995,Jane Chapman,Camera,811.21,2025-01-24
996,Melissa Davis,Tablet,131.3,2023-11-07
997,David Trevino,Smartphone,176.31,2024-02-25
998,Jennifer Lopez,Speaker,501.17,2025-01-01
999,Laura Wilson,Speaker,181.08,2023-08-07
1000,Melissa Stewart,Headphones,282.23,2024-04-22
1001,Matthew King,Headphones,44.3,2025-04-17
1002,Jacob Hill,Keyboard,650.81,2024-12-11
